Instrument,Company Common Name,Date,Short-Term Debt & Current Portion of Long-Term Debt,Debt - Non-Convertible - Long-Term,Capitalized Lease Obligations - Long-Term,Current Portion of Long-Term Debt excl Capitalized Leases,Capitalized Leases - Current Portion,NAICS Sector Code,NAICS Sector Name,NAICS Subsector Code,NAICS Subsector Name,NAICS National Industry Code,NAICS National Industry Name,NAICS Industry Group Code,NAICS Industry Group Name,Country of Exchange,Exchange Name
DK0010238534,,2010-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010238534,,2011-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010238534,,2012-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010238534,,2013-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010238534,,2014-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010238534,,2017-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010238534,,2018-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010238534,,2019-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010238534,,2020-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,Iss World Services A/S,1993-12-31T00:00:00Z,676000000.0,1079000000.0,,,,56,Administrative and Support and Waste Management and Remediation Services,561,Administrative and Support Services,561720,Janitorial Services,5617,Services to Buildings and Dwellings,Denmark,
DK0010267046,,1994-12-31T00:00:00Z,230000000.0,699000000.0,,,,,,,,,,,,,
DK0010267046,,1995-12-31T00:00:00Z,250000000.0,805000000.0,,,,,,,,,,,,,
DK0010267046,,1996-12-31T00:00:00Z,1154000000.0,67000000.0,,,,,,,,,,,,,
DK0010267046,,1997-12-31T00:00:00Z,19000000.0,704000000.0,,,,,,,,,,,,,
DK0010267046,,1998-12-31T00:00:00Z,670000000.0,2049000000.0,,,,,,,,,,,,,
DK0010267046,,1999-12-31T00:00:00Z,1007000000.0,2558000000.0,,,,,,,,,,,,,
DK0010267046,,2000-12-31T00:00:00Z,872000000.0,3809000000.0,,,,,,,,,,,,,
DK0010267046,,2001-12-31T00:00:00Z,1487000000.0,5853000000.0,,,,,,,,,,,,,
DK0010267046,,2002-12-31T00:00:00Z,853000000.0,5642000000.0,,,,,,,,,,,,,
DK0010267046,,2003-12-31T00:00:00Z,619000000.0,6446000000.0,,,,,,,,,,,,,
DK0010267046,,2004-12-31T00:00:00Z,748000000.0,10359000000.0,,,,,,,,,,,,,
DK0010267046,,2005-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,,2006-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,,2007-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,,2008-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,,2009-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,,2010-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,,2011-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,,2012-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,,2013-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,,2014-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,,2015-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,,2016-12-01T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,,2018-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,,2019-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,,2020-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010267046,,2021-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010287663,Nkt A/S,1993-12-31T00:00:00Z,89491904.48166,107470960.71518,,83409349.43961,6082555.04205,31-33,Manufacturing,331,Primary Metal Manufacturing,331420,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,Denmark,NASDAQ COPENHAGEN A/S
DK0010287663,,1994-12-31T00:00:00Z,33730383.68461,149319617.52211,,26756417.06507,6973966.61954,,,,,,,,,,
DK0010287663,,1995-12-31T00:00:00Z,75518231.22405,123311729.77733,,67777823.62561,7740407.59844,,,,,,,,,,
DK0010287663,,1996-12-31T00:00:00Z,52046311.89547,109183522.14492,,44342266.24809,7704045.64738,,,,,,,,,,
DK0010287663,,1997-12-31T00:00:00Z,61630333.86374,206457632.00537,,45365666.19465,16264667.66909,,,,,,,,,,
DK0010287663,,1998-12-31T00:00:00Z,119053809.95617,204277319.19224,,80201719.63056,38852090.32561,,,,,,,,,,
DK0010287663,,1999-12-31T00:00:00Z,61551686.55626,102760816.14981,,44165115.41376,17386571.1425,,,,,,,,,,
DK0010287663,,2000-12-31T00:00:00Z,69528121.91978,83959499.07751,,37781774.58488,31746347.3349,,,,,,,,,,
DK0010287663,,2001-12-31T00:00:00Z,60562073.09766,62203978.19053,,38692435.59017,21869637.50749,,,,,,,,,,
DK0010287663,,2002-12-31T00:00:00Z,55519565.49412,1374513.51466,,47299435.65155,8220129.84258,,,,,,,,,,
DK0010287663,,2003-12-31T00:00:00Z,32857664.32976,657690.17654,,30911438.29715,1946226.0326,,,,,,,,,,
DK0010287663,,2004-12-31T00:00:00Z,30028569.03125,98870947.04777,,30028569.03125,,,,,,,,,,,
DK0010287663,,2005-12-31T00:00:00Z,29264849.69749,131691823.6387,,29264849.69749,,,,,,,,,,,
DK0010287663,,2006-12-31T00:00:00Z,83676307.81217,198160954.74184,,83676307.81217,,,,,,,,,,,
DK0010287663,,2007-12-31T00:00:00Z,161767810.29757,180232555.79483,,161767810.29757,,,,,,,,,,,
DK0010287663,,2008-12-31T00:00:00Z,190205281.12261,176725743.42983,,190205281.12261,,,,,,,,,,,
DK0010287663,,2009-12-31T00:00:00Z,124428957.60771,261654325.24487,,124428957.60771,,,,,,,,,,,
DK0010287663,,2010-12-31T00:00:00Z,128434409.89552,463276471.22186,,128434409.89552,,,,,,,,,,,
DK0010287663,,2011-12-31T00:00:00Z,161844332.23054,478524943.40937,,161844332.23054,,,,,,,,,,,
DK0010287663,,2012-12-31T00:00:00Z,244521472.25368,72972868.06342,,244521472.25368,,,,,,,,,,,
DK0010287663,,2013-12-31T00:00:00Z,64384782.72087,281338170.72721,,64384782.72087,,,,,,,,,,,
DK0010287663,,2014-12-31T00:00:00Z,36062769.10329,177305256.9581,,36062769.10329,,,,,,,,,,,
DK0010287663,,2015-12-31T00:00:00Z,11600000.0,143900000.0,,11600000.0,,,,,,,,,,,
DK0010287663,,2016-12-31T00:00:00Z,10500000.0,83000000.0,,10500000.0,,,,,,,,,,,
DK0010287663,,2017-12-31T00:00:00Z,7200000.0,332800000.0,,7200000.0,,,,,,,,,,,
DK0010287663,,2018-12-31T00:00:00Z,8200000.0,268400000.0,,8200000.0,,,,,,,,,,,
DK0010287663,,2019-12-31T00:00:00Z,11200000.0,206400000.0,31600000.0,5200000.0,6000000.0,,,,,,,,,,
DK0010287663,,2020-12-31T00:00:00Z,12800000.0,161600000.0,39000000.0,5700000.0,7100000.0,,,,,,,,,,
DK0010287663,,2021-12-31T00:00:00Z,17500000.0,153900000.0,42500000.0,9800000.0,7700000.0,,,,,,,,,,
DK0010052786,,,,,,,,,,,,,,,,Denmark,
DK0010155324,Lauritzen Fonden Holding ApS,,,,,,,52,Finance and Insurance,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",523910,Miscellaneous Intermediation,5239,Other Financial Investment Activities,Denmark,
DK0010234467,FLSmidth & Co A/S,1994-12-31T00:00:00Z,1065000000.0,4534000000.0,,582000000.0,483000000.0,31-33,Manufacturing,333,Machinery Manufacturing,333131,Mining Machinery and Equipment Manufacturing,3331,"Agriculture, Construction, and Mining Machinery Manufacturing",Denmark,NASDAQ COPENHAGEN A/S
DK0010234467,,1995-12-31T00:00:00Z,2164000000.0,3366000000.0,,1364000000.0,800000000.0,,,,,,,,,,
DK0010234467,,1996-12-31T00:00:00Z,1671000000.0,3155000000.0,,1320000000.0,351000000.0,,,,,,,,,,
DK0010234467,,1997-12-31T00:00:00Z,1578000000.0,2534000000.0,,976000000.0,602000000.0,,,,,,,,,,
DK0010234467,,1998-12-31T00:00:00Z,1962000000.0,3804000000.0,,1591000000.0,371000000.0,,,,,,,,,,
DK0010234467,,1999-12-31T00:00:00Z,1305000000.0,2432000000.0,,1087000000.0,218000000.0,,,,,,,,,,
DK0010234467,,2000-12-31T00:00:00Z,1545000000.0,5180000000.0,,810000000.0,735000000.0,,,,,,,,,,
DK0010234467,,2001-12-31T00:00:00Z,1038000000.0,4511000000.0,149000000.0,747000000.0,291000000.0,,,,,,,,,,
DK0010234467,,2002-12-31T00:00:00Z,1091000000.0,2647000000.0,32000000.0,529000000.0,562000000.0,,,,,,,,,,
DK0010234467,,2003-12-31T00:00:00Z,748000000.0,2095000000.0,,371000000.0,377000000.0,,,,,,,,,,
DK0010234467,,2004-12-31T00:00:00Z,69000000.0,215000000.0,14000000.0,54000000.0,15000000.0,,,,,,,,,,
DK0010234467,,2005-12-31T00:00:00Z,153000000.0,167000000.0,11000000.0,129000000.0,24000000.0,,,,,,,,,,
DK0010234467,,2006-12-31T00:00:00Z,132000000.0,149000000.0,12000000.0,129000000.0,3000000.0,,,,,,,,,,
DK0010234467,,2007-12-31T00:00:00Z,491000000.0,2215000000.0,10000000.0,488000000.0,3000000.0,,,,,,,,,,
DK0010234467,,2008-12-31T00:00:00Z,94000000.0,1450000000.0,8000000.0,92000000.0,2000000.0,,,,,,,,,,
DK0010234467,,2009-12-31T00:00:00Z,27000000.0,1171000000.0,8000000.0,24000000.0,3000000.0,,,,,,,,,,
DK0010234467,,2010-12-31T00:00:00Z,6000000.0,1158000000.0,8000000.0,4000000.0,2000000.0,,,,,,,,,,
DK0010234467,,2011-12-31T00:00:00Z,134000000.0,1177000000.0,10000000.0,126000000.0,8000000.0,,,,,,,,,,
DK0010234467,,2012-12-31T00:00:00Z,546000000.0,3817000000.0,15000000.0,538000000.0,8000000.0,,,,,,,,,,
DK0010234467,,2013-12-31T00:00:00Z,184000000.0,5375000000.0,4000000.0,178000000.0,6000000.0,,,,,,,,,,
DK0010234467,,2014-12-31T00:00:00Z,1404000000.0,4129000000.0,3000000.0,1401000000.0,3000000.0,,,,,,,,,,
DK0010234467,,2015-12-31T00:00:00Z,87000000.0,4791000000.0,,87000000.0,,,,,,,,,,,
DK0010234467,,2016-12-31T00:00:00Z,20000000.0,3930000000.0,,20000000.0,,,,,,,,,,,
DK0010234467,,2017-12-31T00:00:00Z,1120000000.0,1830000000.0,,1120000000.0,,,,,,,,,,,
DK0010234467,,2018-12-31T00:00:00Z,175000000.0,2627000000.0,,175000000.0,,,,,,,,,,,
DK0010234467,,2019-12-31T00:00:00Z,399000000.0,2890000000.0,204000000.0,285000000.0,114000000.0,,,,,,,,,,
DK0010234467,,2020-12-31T00:00:00Z,296000000.0,2250000000.0,209000000.0,183000000.0,113000000.0,,,,,,,,,,
DK0010234467,,2021-12-31T00:00:00Z,121000000.0,726000000.0,200000000.0,17000000.0,104000000.0,,,,,,,,,,
DK0010234467,,2022-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0061277894,EAC Invest A/S,,,,,,,54,"Professional, Scientific, and Technical Services",541,"Professional, Scientific, and Technical Services",541611,Administrative Management and General Management Consulting Services,5416,"Management, Scientific, and Technical Consulting Services",Denmark,NASDAQ COPENHAGEN A/S
DK0060655629,DFDS AS,1996-12-31T00:00:00Z,259692000.0,2015416000.0,,259692000.0,,48-49,Transportation and Warehousing,483,Water Transportation,483111,Deep Sea Freight Transportation,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",Denmark,NASDAQ COPENHAGEN A/S
DK0060655629,,1997-12-31T00:00:00Z,231399000.0,1827475000.0,,231399000.0,,,,,,,,,,,
DK0060655629,,1998-12-31T00:00:00Z,401166000.0,2039653000.0,,401166000.0,,,,,,,,,,,
DK0060655629,,1999-12-31T00:00:00Z,858029000.0,4367242000.0,,858029000.0,,,,,,,,,,,
DK0060655629,,2000-12-31T00:00:00Z,181287000.0,2206659000.0,,181287000.0,,,,,,,,,,,
DK0060655629,,2001-12-31T00:00:00Z,547816000.0,2347384000.0,,547816000.0,,,,,,,,,,,
DK0060655629,,2002-12-31T00:00:00Z,388623000.0,2726723000.0,137297000.0,388623000.0,,,,,,,,,,,
DK0060655629,,2003-12-31T00:00:00Z,367600000.0,2548421000.0,92858000.0,367600000.0,,,,,,,,,,,
DK0060655629,,2004-12-31T00:00:00Z,431834000.0,3345710000.0,,431834000.0,,,,,,,,,,,
DK0060655629,,2005-12-31T00:00:00Z,650611000.0,3470565000.0,,650611000.0,,,,,,,,,,,
DK0060655629,,2006-12-31T00:00:00Z,716872000.0,4287855000.0,,716872000.0,,,,,,,,,,,
DK0060655629,,2007-12-31T00:00:00Z,707650000.0,3593538000.0,51237000.0,672356000.0,35294000.0,,,,,,,,,,
DK0060655629,,2008-12-31T00:00:00Z,954040000.0,2662033000.0,20098000.0,962265000.0,34275000.0,,,,,,,,,,
DK0060655629,,2009-12-31T00:00:00Z,1126438000.0,3024882000.0,48839000.0,1075008000.0,8930000.0,,,,,,,,,,
DK0060655629,,2010-12-31T00:00:00Z,1012426000.0,3880754000.0,69423000.0,997208000.0,15218000.0,,,,,,,,,,
DK0060655629,,2011-12-31T00:00:00Z,531616000.0,2997977000.0,52836000.0,515338000.0,16278000.0,,,,,,,,,,
DK0060655629,,2012-12-31T00:00:00Z,826893000.0,2369496000.0,36795000.0,810742000.0,16151000.0,,,,,,,,,,
DK0060655629,,2013-12-31T00:00:00Z,1100065000.0,2285042000.0,12608000.0,1075841000.0,24224000.0,,,,,,,,,,
DK0060655629,,2014-12-31T00:00:00Z,274996000.0,2909289000.0,15072000.0,255881000.0,19115000.0,,,,,,,,,,
DK0060655629,,2015-12-31T00:00:00Z,738700000.0,2205400000.0,7800000.0,342600000.0,8200000.0,,,,,,,,,,
DK0060655629,,2016-12-31T00:00:00Z,907900000.0,2098800000.0,2100000.0,135600000.0,772300000.0,,,,,,,,,,
DK0060655629,,2017-12-31T00:00:00Z,343900000.0,2930100000.0,1500000.0,340600000.0,3300000.0,,,,,,,,,,
DK0060655629,,2018-12-31T00:00:00Z,869000000.0,8132000000.0,257000000.0,833000000.0,36000000.0,,,,,,,,,,
DK0060655629,,2019-12-31T00:00:00Z,1032000000.0,9186000000.0,2556000000.0,480000000.0,552000000.0,,,,,,,,,,
DK0060655629,,2020-12-31T00:00:00Z,934000000.0,9313000000.0,2407000000.0,415000000.0,519000000.0,,,,,,,,,,
DK0060655629,,2021-12-31T00:00:00Z,2511000000.0,8707000000.0,3118000000.0,1791000000.0,721000000.0,,,,,,,,,,
DK0060655629,,2022-12-31T00:00:00Z,3137000000.0,8481000000.0,3916000000.0,2349000000.0,788000000.0,,,,,,,,,,
DK0010230986,Berry Superfos Randers A/S,,,,,,,31-33,Manufacturing,326,Plastics and Rubber Products Manufacturing,326111,Plastics Bag and Pouch Manufacturing,3261,Plastics Product Manufacturing,Denmark,
DK0010008028,F E Bording A/S,1998-12-31T00:00:00Z,8005000.0,78500000.0,,,,31-33,Manufacturing,323,Printing and Related Support Activities,323111,Commercial Printing (except Screen and Books),3231,Printing and Related Support Activities,Denmark,
DK0010008028,,1999-12-31T00:00:00Z,23646000.0,85155000.0,,,,,,,,,,,,,
DK0010008028,,2000-12-31T00:00:00Z,56505000.0,102308000.0,,,,,,,,,,,,,
DK0010008028,,2001-12-31T00:00:00Z,102604000.0,94378000.0,,,,,,,,,,,,,
DK0010008028,,2002-12-31T00:00:00Z,58011000.0,100025000.0,,,,,,,,,,,,,
DK0010008028,,2003-12-31T00:00:00Z,41750000.0,86621000.0,,,,,,,,,,,,,
DK0010008028,,2004-12-31T00:00:00Z,46323000.0,69534000.0,,,,,,,,,,,,,
DK0010008028,,2005-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010008028,,2006-12-31T00:00:00Z,55499000.0,56906000.0,,52489000.0,3010000.0,,,,,,,,,,
DK0010008028,,2007-12-31T00:00:00Z,49021000.0,45621000.0,,,,,,,,,,,,,
DK0010008028,,2008-12-31T00:00:00Z,67141000.0,43711000.0,,,,,,,,,,,,,
DK0010008028,,2009-12-31T00:00:00Z,70959000.0,38435000.0,,,,,,,,,,,,,
DK0010008028,,2010-12-31T00:00:00Z,77361000.0,35360000.0,,,,,,,,,,,,,
DK0010008028,,2011-12-31T00:00:00Z,91252000.0,40757000.0,,,,,,,,,,,,,
DK0010008028,,2012-12-31T00:00:00Z,93594000.0,35417000.0,,,,,,,,,,,,,
DK0010008028,,2013-12-31T00:00:00Z,89758000.0,32682000.0,,,,,,,,,,,,,
DK0010008028,,2018-12-31T00:00:00Z,88478000.0,18235000.0,,,,,,,,,,,,,
DK0010008028,,2018-12-31T00:00:00Z,88478000.0,18235000.0,,,,,,,,,,,,,
DK0010008028,,2019-12-31T00:00:00Z,96343000.0,2760000.0,31825000.0,75991000.0,20352000.0,,,,,,,,,,
DK0010008028,,2020-12-31T00:00:00Z,54693000.0,14099000.0,36365000.0,40735000.0,13958000.0,,,,,,,,,,
DK0010008028,,2021-12-31T00:00:00Z,,,,,,,,,,,,,,,
DK0010025113,Arkil Holding A/S,1997-12-31T00:00:00Z,20680000.0,3623000.0,,,,23,Construction,237,Heavy and Civil Engineering Construction,237310,"Highway, Street, and Bridge Construction",2373,"Highway, Street, and Bridge Construction",Denmark,
DK0010025113,,1998-12-31T00:00:00Z,4879000.0,6472000.0,,,,,,,,,,,,,
DK0010025113,,1999-12-31T00:00:00Z,8275000.0,82788000.0,,,,,,,,,,,,,
DK0010025113,,2000-12-31T00:00:00Z,12476000.0,108079000.0,,,,,,,,,,,,,
DK0010025113,,2001-12-31T00:00:00Z,32743000.0,176993000.0,,,,,,,,,,,,,
DK0010025113,,2002-12-31T00:00:00Z,28928000.0,157414000.0,,,,,,,,,,,,,
DK0010025113,,2003-12-31T00:00:00Z,39334000.0,145794000.0,,,,,,,,,,,,,
DK0010025113,,2004-12-31T00:00:00Z,41709000.0,158476000.0,,,,,,,,,,,,,
DK0010025113,,2005-12-31T00:00:00Z,44890000.0,215101000.0,,,,,,,,,,,,,
DK0010025113,,2006-12-31T00:00:00Z,43823000.0,184785000.0,,,,,,,,,,,,,
DK0010025113,,2007-12-31T00:00:00Z,40355000.0,107067000.0,46292000.0,21745000.0,18610000.0,,,,,,,,,,
DK0010025113,,2008-12-31T00:00:00Z,79345000.0,93690000.0,64137000.0,57131000.0,22214000.0,,,,,,,,,,
DK0010025113,,2009-12-31T00:00:00Z,55705000.0,137980000.0,,,,,,,,,,,,,
DK0010025113,,2010-12-31T00:00:00Z,,182900000.0,,,,,,,,,,,,,
DK0010025113,,2011-12-31T00:00:00Z,50579000.0,109940000.0,62480000.0,,,,,,,,,,,,
DK0010025113,,2012-12-31T00:00:00Z,79321000.0,68761000.0,71298000.0,,,,,,,,,,,,
DK0010025113,,2013-12-31T00:00:00Z,73552000.0,114753000.0,,,,,,,,,,,,,
DK0010025113,,2014-12-31T00:00:00Z,69686000.0,85061000.0,,,,,,,,,,,,,
DK0010025113,,2015-12-31T00:00:00Z,43631000.0,116827000.0,,,,,,,,,,,,,
DK0010025113,,2016-12-31T00:00:00Z,115300000.0,146910000.0,,,,,,,,,,,,,
DK0010025113,,2017-12-31T00:00:00Z,50664000.0,172737000.0,,,,,,,,,,,,,
DK0010025113,,2018-12-31T00:00:00Z,64166000.0,170424000.0,,,,,,,,,,,,,
DK0010025113,,2019-12-31T00:00:00Z,86834000.0,758000.0,135919000.0,20806000.0,56941000.0,,,,,,,,,,
DK0010025113,,2020-12-31T00:00:00Z,73881000.0,290000.0,119348000.0,11627000.0,54999000.0,,,,,,,,,,
DK0010025113,,2021-12-31T00:00:00Z,91570000.0,58000.0,93982000.0,38478000.0,50548000.0,,,,,,,,,,
DK0010256197,Broedrene Hartmann A/S,1996-12-31T00:00:00Z,0.0,134992000.0,,,,31-33,Manufacturing,322,Paper Manufacturing,322211,Corrugated and Solid Fiber Box Manufacturing,3222,Converted Paper Product Manufacturing,Denmark,NASDAQ COPENHAGEN A/S
DK0010256197,,1997-12-31T00:00:00Z,336000.0,203248000.0,,,,,,,,,,,,,
DK0010256197,,1998-12-31T00:00:00Z,468000.0,115858000.0,,,,,,,,,,,,,
DK0010256197,,1999-12-31T00:00:00Z,2209000.0,249486000.0,,,,,,,,,,,,,
DK0010256197,,2000-12-31T00:00:00Z,30800000.0,237400000.0,,,,,,,,,,,,,
DK0010256197,,2001-12-31T00:00:00Z,32100000.0,334500000.0,,,,,,,,,,,,,
DK0010256197,,2002-12-31T00:00:00Z,81200000.0,323000000.0,,,,,,,,,,,,,
DK0010256197,,2003-12-31T00:00:00Z,110200000.0,407000000.0,,,,,,,,,,,,,
DK0010256197,,2004-12-31T00:00:00Z,101300000.0,438200000.0,,31600000.0,,,,,,,,,,,
DK0010256197,,2005-12-31T00:00:00Z,120700000.0,442600000.0,,28000000.0,,,,,,,,,,,
DK0010256197,,2006-12-31T00:00:00Z,54400000.0,354600000.0,,29100000.0,,,,,,,,,,,
DK0010256197,,2007-12-31T00:00:00Z,494700000.0,333100000.0,,261300000.0,,,,,,,,,,,
DK0010256197,,2008-12-31T00:00:00Z,132900000.0,303100000.0,,77800000.0,,,,,,,,,,,
DK0010256197,,2009-12-31T00:00:00Z,211800000.0,283600000.0,,114500000.0,,,,,,,,,,,
DK0010256197,,2010-12-31T00:00:00Z,288400000.0,118300000.0,,225400000.0,,,,,,,,,,,
DK0010256197,,2011-12-31T00:00:00Z,26500000.0,184900000.0,,0.0,,,,,,,,,,,
DK0010256197,,2012-12-31T00:00:00Z,10600000.0,203100000.0,,,,,,,,,,,,,
DK0010256197,,2013-12-31T00:00:00Z,0.0,184100000.0,,,,,,,,,,,,,
DK0010256197,,2014-12-31T00:00:00Z,,216600000.0,,,,,,,,,,,,,
DK0010256197,,2015-12-31T00:00:00Z,34400000.0,589500000.0,,9500000.0,,,,,,,,,,,
DK0010256197,,2016-12-31T00:00:00Z,73400000.0,624900000.0,,7500000.0,,,,,,,,,,,
DK0010256197,,2017-12-31T00:00:00Z,85400000.0,607700000.0,,4500000.0,,,,,,,,,,,
DK0010256197,,2018-12-31T00:00:00Z,43900000.0,616000000.0,,0.0,,,,,,,,,,,
DK0010256197,,2019-12-31T00:00:00Z,47900000.0,601900000.0,68500000.0,,8800000.0,,,,,,,,,,
DK0010256197,,2020-12-31T00:00:00Z,143300000.0,629400000.0,59700000.0,,8900000.0,,,,,,,,,,
DK0010256197,,2021-12-31T00:00:00Z,201000000.0,782000000.0,62800000.0,98100000.0,11900000.0,,,,,,,,,,
DK0010010438,Hoffmann A/S,,,,,,,23,Construction,238,Specialty Trade Contractors,238110,Poured Concrete Foundation and Structure Contractors,2381,"Foundation, Structure, and Building Exterior Contractors",Denmark,
DK0010170042,Skako A/S,1996-12-31T00:00:00Z,19664000.0,19099000.0,0.0,,,31-33,Manufacturing,333,Machinery Manufacturing,333248,All Other Industrial Machinery Manufacturing,3332,Industrial Machinery Manufacturing,Denmark,
DK0010170042,,1997-12-31T00:00:00Z,75782000.0,41794000.0,40318000.0,,,,,,,,,,,,
DK0010170042,,1998-12-31T00:00:00Z,10951000.0,14070000.0,37276000.0,,,,,,,,,,,,
DK0010170042,,1999-12-31T00:00:00Z,409557000.0,366683000.0,57256000.0,,,,,,,,,,,,
DK0010170042,,2000-12-31T00:00:00Z,813005000.0,228076000.0,8988000.0,,,,,,,,,,,,
DK0010170042,,2001-12-31T00:00:00Z,14918000.0,,3621000.0,,,,,,,,,,,,
DK0010170042,,2002-12-31T00:00:00Z,204644000.0,52891000.0,5530000.0,,,,,,,,,,,,
DK0010170042,,2003-12-31T00:00:00Z,169761000.0,36993000.0,6915000.0,,,,,,,,,,,,
DK0010170042,,2004-12-31T00:00:00Z,11448000.0,1808000.0,2038000.0,,,,,,,,,,,,
DK0010170042,,2005-12-31T00:00:00Z,29373000.0,2589000.0,,,,,,,,,,,,,
DK0010170042,,2006-12-31T00:00:00Z,28924000.0,1252000.0,,,,,,,,,,,,,
DK0010170042,,2007-12-31T00:00:00Z,38897000.0,380000.0,516000.0,,,,,,,,,,,,
DK0010170042,,2008-12-31T00:00:00Z,57496000.0,335000.0,327000.0,,,,,,,,,,,,
DK0010170042,,2009-12-31T00:00:00Z,76564000.0,28578000.0,1403000.0,,,,,,,,,,,,
DK0010170042,,2010-12-31T00:00:00Z,54731000.0,27454000.0,558000.0,,,,,,,,,,,,
DK0010170042,,2011-12-31T00:00:00Z,33728000.0,34720000.0,2661000.0,,,,,,,,,,,,
DK0010170042,,2012-12-31T00:00:00Z,39105000.0,19650000.0,6379000.0,,,,,,,,,,,,
DK0010170042,,2013-12-31T00:00:00Z,25853000.0,16017000.0,370000.0,,,,,,,,,,,,
DK0010170042,,2014-12-31T00:00:00Z,49157000.0,12944000.0,793000.0,,,,,,,,,,,,
DK0010170042,,2015-12-31T00:00:00Z,31750000.0,12116000.0,519000.0,,,,,,,,,,,,
DK0010170042,,2016-12-31T00:00:00Z,16296000.0,9724000.0,237000.0,16014000.0,282000.0,,,,,,,,,,
DK0010170042,,2017-12-31T00:00:00Z,28914000.0,0.0,0.0,28677000.0,237000.0,,,,,,,,,,
DK0010170042,,2018-12-31T00:00:00Z,16193000.0,,,16193000.0,0.0,,,,,,,,,,
DK0010170042,,2019-12-31T00:00:00Z,31849000.0,19366000.0,7712000.0,20377000.0,2832000.0,,,,,,,,,,
DK0010170042,,2020-12-31T00:00:00Z,44725000.0,22326000.0,6556000.0,31261000.0,3346000.0,,,,,,,,,,
DK0010170042,,2021-12-31T00:00:00Z,48664000.0,11787000.0,5611000.0,35970000.0,2845000.0,,,,,,,,,,
DK0010233816,Auriga Industries A/S,1993-12-31T00:00:00Z,81640000.0,270574000.0,,40462000.0,41178000.0,31-33,Manufacturing,325,Chemical Manufacturing,325320,Pesticide and Other Agricultural Chemical Manufacturing,3253,"Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing",Denmark,
DK0010233816,,1994-12-31T00:00:00Z,79983000.0,229454000.0,,37603000.0,42380000.0,,,,,,,,,,
DK0010233816,,1995-12-31T00:00:00Z,78120000.0,206852000.0,,33349000.0,44771000.0,,,,,,,,,,
DK0010233816,,1996-12-31T00:00:00Z,107047000.0,412777000.0,,79779000.0,27268000.0,,,,,,,,,,
DK0010233816,,1997-12-31T00:00:00Z,516971000.0,477090000.0,,104608000.0,412363000.0,,,,,,,,,,
DK0010233816,,1998-12-31T00:00:00Z,527219000.0,515949000.0,,100451000.0,426768000.0,,,,,,,,,,
DK0010233816,,1999-12-31T00:00:00Z,466891000.0,665852000.0,,95713000.0,371178000.0,,,,,,,,,,
DK0010233816,,2000-12-31T00:00:00Z,801417000.0,748291000.0,,87375000.0,714042000.0,,,,,,,,,,
DK0010233816,,2001-12-31T00:00:00Z,677738000.0,1052928000.0,1760000.0,97444000.0,580294000.0,,,,,,,,,,
DK0010233816,,2002-12-31T00:00:00Z,648600000.0,985076000.0,5238000.0,85279000.0,563321000.0,,,,,,,,,,
DK0010233816,,2003-12-31T00:00:00Z,831458000.0,877112000.0,5666000.0,262024000.0,569434000.0,,,,,,,,,,
DK0010233816,,2004-12-31T00:00:00Z,784958000.0,904861000.0,4473000.0,112572000.0,672386000.0,,,,,,,,,,
DK0010233816,,2005-12-31T00:00:00Z,1022773000.0,905100000.0,5144000.0,1020542000.0,2231000.0,,,,,,,,,,
DK0010233816,,2006-12-31T00:00:00Z,998607000.0,1010338000.0,3862000.0,996345000.0,2262000.0,,,,,,,,,,
